Order_ID,Order_Date,Ship_Date,Ship_Mode,Order_Priority,Customer_ID,Customer_Name,Segment,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Sales,Profit,Payment_Method,Returned
ORD-1995-45811,2023-01-17,2023-01-18,First Class,Critical,CUST-7553,George Johnson,Home Office,West Kimberly,Massachusetts,83235,West,PROD-OFF-4134272,Office Supplies,Art,Field Art,349.11,8,0.1,2513.59,321.57,Wire Transfer,No
ORD-2013-65640,2024-03-27,2024-03-28,Same Day,Medium,CUST-9937,Margaret Lee,Corporate,East Courtney,Oklahoma,43914,East,PROD-FUR-6501583,Furniture,Bookcases,Speech Bookcases,154.86,11,0.2,1362.77,135.38,Cash,No
ORD-2013-68183,2025-08-14,2025-08-17,Same Day,Low,CUST-6776,Matthew Pope,Home Office,Brandytown,Illinois,54196,West,PROD-OFF-1962308,Office Supplies,Paper,Wait Paper,338.88,2,0.2,542.21,86.3,PayPal,Yes
ORD-2021-28714,2025-11-08,2025-11-15,Same Day,Low,CUST-3068,Cody White,Consumer,Lake Allen,North Dakota,90980,South,PROD-TEC-7075878,Technology,Copiers,Writer Copiers,675.24,7,0.0,4726.68,1318.65,Cash,No
ORD-1995-58760,2025-02-15,2025-02-19,Standard Class,Medium,CUST-9674,Frank Miller,Corporate,New Amanda,South Carolina,43521,West,PROD-OFF-5675638,Office Supplies,Paper,Market Paper,480.65,4,0.0,1922.6,486.16,Cash,No
ORD-1977-60723,2025-08-23,2025-08-28,Standard Class,High,CUST-5264,Elaine Holden,Home Office,West Crystalchester,Washington,17714,West,PROD-FUR-9240971,Furniture,Tables,End Tables,70.09,4,0.0,280.36,86.8,Cash,No
ORD-2007-99381,2024-07-29,2024-08-05,First Class,High,CUST-2063,Ian Melton,Home Office,Mariahaven,Texas,56888,East,PROD-OFF-3920762,Office Supplies,Storage,Item Storage,187.13,13,0.05,2311.06,792.39,PayPal,No
ORD-2004-41029,2023-08-08,2023-08-15,Same Day,Low,CUST-6912,Karen Chavez,Home Office,Tylerland,Texas,09217,East,PROD-OFF-3177199,Office Supplies,Appliances,Someone Appliances,443.28,10,0.0,4432.8,1498.92,Cash,No
ORD-2002-63843,2022-07-18,2022-07-25,Same Day,Low,CUST-3053,Suzanne Patel,Corporate,West Tiffany,Colorado,57765,North,PROD-OFF-9679860,Office Supplies,Binders,Know Binders,72.88,6,0.3,306.1,-12.23,PayPal,No
ORD-2023-66704,2023-09-30,2023-10-05,Standard Class,Low,CUST-9488,Kristy Roach,Consumer,New Seth,Arkansas,14014,East,PROD-FUR-6413349,Furniture,Chairs,Natural Chairs,357.57,15,0.1,4827.2,592.69,Wire Transfer,No
ORD-1979-42847,2025-03-01,2025-03-03,First Class,Medium,CUST-5961,Cynthia Smith,Home Office,Port Joseph,Massachusetts,13620,North,PROD-TEC-3586950,Technology,Accessories,Concern Accessories,532.78,3,0.3,1118.84,51.91,Credit Card,Yes
ORD-2004-20646,2024-10-01,2024-10-02,First Class,Medium,CUST-7825,Sydney Patterson,Home Office,North Gabriellemouth,Nevada,81351,North,PROD-OFF-5859883,Office Supplies,Paper,Seat Paper,478.76,11,0.2,4213.09,795.35,Cash,No
ORD-2010-69446,2025-10-20,2025-10-21,Standard Class,Medium,CUST-8202,Matthew Grimes,Corporate,Jasonmouth,Illinois,31660,West,PROD-OFF-6707484,Office Supplies,Storage,Capital Storage,80.4,10,0.1,723.6,123.14,Wire Transfer,No
ORD-1992-27139,2022-10-12,2022-10-19,First Class,Low,CUST-6228,Dan Mitchell,Consumer,Harringtonview,North Carolina,92127,West,PROD-FUR-8542969,Furniture,Tables,Arrive Tables,79.03,4,0.0,316.12,108.1,Cash,No
ORD-2011-64805,2024-04-17,2024-04-19,Second Class,High,CUST-6123,Andre Hoffman,Consumer,Barronbury,Hawaii,68721,South,PROD-OFF-8831858,Office Supplies,Appliances,Pay Appliances,440.75,8,0.2,2820.8,688.86,Cash,No
ORD-1988-69930,2024-06-17,2024-06-19,Second Class,High,CUST-1797,Dylan Cochran,Consumer,East Jacqueline,California,17195,East,PROD-OFF-8895137,Office Supplies,Appliances,Behavior Appliances,272.98,5,0.0,1364.9,428.33,Wire Transfer,No
ORD-1982-62855,2025-01-11,2025-01-14,Standard Class,Critical,CUST-1838,Joann Oliver,Home Office,North Shannonside,Illinois,15329,South,PROD-OFF-5841933,Office Supplies,Appliances,Become Appliances,199.31,2,0.2,318.9,18.78,Wire Transfer,No
ORD-1977-99181,2024-01-24,2024-01-29,Standard Class,Medium,CUST-2584,Jennifer Valenzuela,Corporate,Salasburgh,New York,88427,East,PROD-OFF-7133857,Office Supplies,Appliances,American Appliances,80.69,13,0.3,734.28,-1.91,Credit Card,Yes
ORD-2016-15100,2023-10-15,2023-10-17,First Class,Critical,CUST-9508,Robert Thompson,Corporate,South Allisonmouth,Arkansas,95004,South,PROD-TEC-6502353,Technology,Accessories,Item Accessories,510.4,15,0.05,7273.2,2077.91,Wire Transfer,No
ORD-1990-54089,2026-01-13,2026-01-18,Same Day,High,CUST-8780,Stephanie Friedman,Consumer,Port Sherryville,Mississippi,82228,East,PROD-OFF-2838859,Office Supplies,Paper,And Paper,296.01,7,0.0,2072.07,581.46,Wire Transfer,No
ORD-1973-85711,2023-05-08,2023-05-10,Standard Class,Critical,CUST-3793,Marvin Parrish,Home Office,East Laura,Georgia,64852,West,PROD-FUR-1529665,Furniture,Chairs,Product Chairs,474.62,10,0.0,4746.2,1717.38,Cash,No
ORD-2007-64890,2025-11-03,2025-11-05,Same Day,Medium,CUST-7723,Robert Ramsey,Home Office,Lake Laura,Georgia,58334,West,PROD-TEC-3316639,Technology,Phones,Specific Phones,311.6,9,0.1,2523.96,281.49,Cash,No
ORD-1989-59391,2025-12-27,2025-12-30,Second Class,Critical,CUST-9734,Lindsey Turner,Corporate,Brandonton,Utah,11025,East,PROD-TEC-9123194,Technology,Copiers,Mention Copiers,679.1,4,0.1,2444.76,511.72,PayPal,No
ORD-1973-47880,2025-01-29,2025-02-04,Second Class,Critical,CUST-6194,Marc Mathews,Corporate,Mckenzieland,Hawaii,28404,East,PROD-TEC-5828304,Technology,Copiers,Garden Copiers,491.0,2,0.3,687.4,23.63,Cash,No
ORD-1992-29198,2022-04-22,2022-04-25,Standard Class,High,CUST-2294,Joshua Chavez,Corporate,South Jamesfurt,Mississippi,23948,West,PROD-TEC-9037616,Technology,Copiers,Show Copiers,309.01,4,0.3,865.23,56.58,Wire Transfer,No
ORD-1989-24316,2025-08-10,2025-08-15,Second Class,Medium,CUST-1831,Charles Schmitt,Home Office,East Jessica,Massachusetts,38170,South,PROD-TEC-1880654,Technology,Accessories,Color Accessories,412.52,2,0.2,660.03,148.42,PayPal,Yes
ORD-1985-82135,2022-03-22,2022-03-24,Same Day,Critical,CUST-8822,Nicole Nelson,Home Office,Wardmouth,Tennessee,16841,South,PROD-OFF-5788474,Office Supplies,Art,Property Art,38.99,11,0.0,428.89,115.6,PayPal,No
ORD-1994-14888,2024-08-31,2024-09-02,Same Day,Medium,CUST-1595,Katie Herman,Corporate,Wangbury,Wisconsin,87776,West,PROD-FUR-1628578,Furniture,Tables,Investment Tables,156.21,1,0.3,109.35,12.27,Wire Transfer,No
ORD-1999-69552,2025-06-04,2025-06-10,Same Day,Medium,CUST-9261,Amanda Wang,Corporate,Fletcherbury,Minnesota,09637,East,PROD-FUR-6547958,Furniture,Bookcases,Food Bookcases,368.25,3,0.1,994.27,172.65,Credit Card,No
ORD-2015-48669,2025-09-10,2025-09-15,Second Class,Medium,CUST-7643,Mary Hoover,Corporate,Lake Katiefurt,Illinois,05276,East,PROD-FUR-2600296,Furniture,Furnishings,Within Furnishings,491.03,3,0.2,1178.47,199.28,PayPal,Yes
ORD-1974-44181,2025-11-14,2025-11-18,Second Class,Critical,CUST-5374,Eric Sloan,Corporate,Nelsonbury,North Dakota,66371,East,PROD-TEC-5388133,Technology,Phones,Partner Phones,386.18,11,0.05,4035.58,1434.01,Credit Card,No
ORD-1981-50213,2025-02-07,2025-02-09,Same Day,High,CUST-2923,Rhonda Lang,Home Office,West Breannaland,Kansas,69931,East,PROD-OFF-4705235,Office Supplies,Appliances,Model Appliances,479.11,4,0.2,1533.15,324.57,Wire Transfer,No
ORD-2021-81989,2024-09-17,2024-09-21,Second Class,Medium,CUST-2341,Sean Zamora,Home Office,Johnmouth,Iowa,80928,West,PROD-TEC-2310346,Technology,Copiers,Show Copiers,486.44,15,0.0,7296.6,1709.19,PayPal,No
ORD-2007-80341,2022-03-07,2022-03-09,Second Class,High,CUST-9525,Dr. Michael Collins DDS,Corporate,Williamland,Minnesota,63257,North,PROD-TEC-9201172,Technology,Accessories,Him Accessories,650.46,2,0.2,1040.74,49.78,Cash,No
ORD-1979-77272,2023-04-11,2023-04-15,Same Day,Low,CUST-8575,Lacey Wilcox,Home Office,New Tinamouth,New Mexico,89254,East,PROD-TEC-7642917,Technology,Phones,Goal Phones,610.06,5,0.05,2897.78,714.8,Credit Card,No
ORD-2022-55158,2024-01-30,2024-02-05,Standard Class,Low,CUST-2130,Timothy Bradley,Corporate,North Deborahberg,Illinois,90238,North,PROD-OFF-4019585,Office Supplies,Binders,Mention Binders,76.36,13,0.2,794.14,124.19,Cash,No
ORD-1989-59479,2023-05-26,2023-05-30,Standard Class,Medium,CUST-6697,Tim Long,Consumer,East Jessicastad,Nebraska,20606,South,PROD-TEC-9872505,Technology,Machines,Threat Machines,566.65,3,0.05,1614.95,311.15,Credit Card,No
ORD-1972-70686,2024-11-24,2024-11-30,Same Day,Critical,CUST-4762,Kimberly Roberts,Consumer,Olsonland,Utah,13655,West,PROD-OFF-5624635,Office Supplies,Storage,Raise Storage,469.33,4,0.0,1877.32,738.83,Cash,No
ORD-1995-12050,2023-05-15,2023-05-17,Second Class,Low,CUST-2653,Christopher Wheeler,Home Office,South Christinafort,Massachusetts,75445,North,PROD-OFF-1816653,Office Supplies,Appliances,Onto Appliances,372.87,4,0.2,1193.18,167.36,PayPal,Yes
ORD-1993-28367,2023-07-18,2023-07-23,First Class,Medium,CUST-6224,Hannah Parker,Home Office,Rodgersstad,New York,71212,East,PROD-FUR-3403511,Furniture,Tables,Activity Tables,265.41,11,0.2,2335.61,408.44,Credit Card,No
ORD-1995-87550,2025-10-24,2025-10-30,Second Class,Critical,CUST-9120,Sue Short,Consumer,Butlerstad,Oregon,03382,East,PROD-TEC-9799030,Technology,Machines,Western Machines,551.19,6,0.2,2645.71,562.73,Cash,No
ORD-1982-80507,2023-09-08,2023-09-12,Second Class,Medium,CUST-5927,Juan Peters,Home Office,Leblanctown,California,31740,South,PROD-OFF-7923579,Office Supplies,Labels,Organization Labels,283.07,7,0.05,1882.42,539.59,Wire Transfer,No
ORD-2006-53288,2022-10-04,2022-10-10,Standard Class,Critical,CUST-7079,Samantha Barrera,Consumer,Port Derek,Alaska,51757,South,PROD-FUR-7327828,Furniture,Tables,Little Tables,306.44,11,0.0,3370.84,759.37,PayPal,No
ORD-1982-98008,2025-12-20,2025-12-25,Second Class,Critical,CUST-4422,Sharon Solis,Corporate,North Michaelchester,Idaho,61459,East,PROD-FUR-4188068,Furniture,Chairs,Small Chairs,67.48,12,0.2,647.81,13.86,PayPal,No
ORD-2016-41369,2022-12-26,2022-12-31,First Class,High,CUST-7236,Tiffany Sims,Corporate,Port Bobbyside,Hawaii,20643,East,PROD-OFF-7033835,Office Supplies,Art,New Art,442.58,9,0.2,3186.58,718.09,Cash,No
ORD-2002-36624,2022-04-27,2022-04-30,First Class,Critical,CUST-1749,Kevin Higgins,Home Office,Brownview,Tennessee,24905,South,PROD-TEC-1272124,Technology,Accessories,Thank Accessories,481.12,5,0.3,1683.92,-38.08,Cash,No
ORD-1985-29976,2025-04-21,2025-04-23,First Class,Medium,CUST-7223,Jason Fleming,Home Office,Jamesport,Pennsylvania,24619,South,PROD-OFF-6663388,Office Supplies,Appliances,Relate Appliances,384.05,5,0.2,1536.2,12.86,Cash,No
ORD-1986-32050,2023-07-04,2023-07-10,First Class,Medium,CUST-3293,Dustin Garcia,Home Office,Chaseland,Tennessee,17123,West,PROD-FUR-9790328,Furniture,Bookcases,Make Bookcases,421.14,1,0.0,421.14,88.84,Credit Card,Yes
ORD-2018-64053,2025-04-15,2025-04-17,Second Class,Low,CUST-3474,William Willis,Consumer,North Jeffrey,Vermont,52268,South,PROD-TEC-7261268,Technology,Machines,Available Machines,512.74,1,0.3,358.92,-42.33,Cash,Yes
ORD-2013-10866,2026-01-17,2026-01-22,Same Day,Low,CUST-1274,Julie Nguyen,Home Office,South Crystal,Connecticut,60578,East,PROD-TEC-1287605,Technology,Copiers,Film Copiers,608.45,9,0.2,4380.84,212.29,PayPal,No
ORD-2005-22624,2023-04-05,2023-04-10,Second Class,Medium,CUST-4144,Allison Lopez,Home Office,Bakerchester,South Dakota,83940,East,PROD-OFF-7658817,Office Supplies,Art,More Art,192.8,2,0.2,308.48,41.72,PayPal,No
ORD-2021-49318,2024-01-04,2024-01-10,Standard Class,Low,CUST-2531,Cory Floyd,Corporate,North Christopher,Kentucky,64849,West,PROD-OFF-8986040,Office Supplies,Appliances,Ok Appliances,322.01,1,0.05,305.91,107.38,Cash,No
ORD-1983-84167,2022-07-06,2022-07-13,Standard Class,Low,CUST-4764,Nichole Stevens,Consumer,South Melissatown,Iowa,80433,West,PROD-OFF-2247353,Office Supplies,Labels,Agreement Labels,463.54,11,0.3,3569.26,-64.77,Credit Card,No
ORD-2019-51220,2023-09-25,2023-09-26,Second Class,Medium,CUST-7525,Darius Hanna,Consumer,South Lawrencefort,Minnesota,37675,East,PROD-FUR-7528964,Furniture,Chairs,Face Chairs,449.3,11,0.1,4448.07,1103.27,PayPal,No
ORD-2014-75639,2025-10-24,2025-10-30,First Class,Low,CUST-2600,Kevin Meyers,Corporate,North Melissamouth,Massachusetts,16359,South,PROD-FUR-7655572,Furniture,Tables,Report Tables,169.92,13,0.1,1988.06,316.52,Cash,No
ORD-1997-39902,2023-02-13,2023-02-16,Same Day,Critical,CUST-4043,Joel Roberts,Home Office,Rebeccamouth,Montana,44795,West,PROD-FUR-5134741,Furniture,Tables,Interview Tables,46.02,12,0.1,497.02,148.64,PayPal,No
ORD-1994-51507,2025-10-30,2025-11-02,Standard Class,Low,CUST-1085,Heidi Walter,Corporate,Ibarraberg,Hawaii,76736,West,PROD-OFF-2715158,Office Supplies,Art,Cold Art,52.78,3,0.2,126.67,17.45,Cash,No
ORD-2015-13442,2025-09-30,2025-10-01,First Class,Low,CUST-6315,Lynn Curry,Corporate,Rebeccafort,Washington,69140,North,PROD-OFF-7506196,Office Supplies,Binders,Call Binders,51.5,13,0.3,468.65,-54.26,PayPal,No
ORD-1987-78302,2024-04-23,2024-04-25,Same Day,Medium,CUST-3274,Hayden Perry,Corporate,Tracytown,Nevada,84782,East,PROD-OFF-3448380,Office Supplies,Binders,Book Binders,91.93,2,0.1,165.47,39.67,Cash,No
ORD-2023-57333,2024-11-09,2024-11-12,Second Class,Critical,CUST-4203,Margaret Simmons,Corporate,Allenside,Nebraska,44593,North,PROD-FUR-1113537,Furniture,Tables,Young Tables,172.79,7,0.3,846.67,29.06,Wire Transfer,No
ORD-1998-53874,2022-11-17,2022-11-21,Second Class,High,CUST-6253,Bradley Doyle,Home Office,Lake Angelaland,Indiana,96767,South,PROD-OFF-3980258,Office Supplies,Art,Job Art,484.68,7,0.1,3053.48,519.18,Cash,No
ORD-2018-41775,2024-04-01,2024-04-04,Same Day,High,CUST-7437,Taylor Harris,Corporate,North Maria,New York,36327,North,PROD-TEC-4018677,Technology,Accessories,Everyone Accessories,586.13,11,0.0,6447.43,1350.09,Cash,No
ORD-2007-67469,2025-02-23,2025-03-02,First Class,Low,CUST-7703,Stacey Jensen,Home Office,Deleonport,Kansas,27445,West,PROD-FUR-5060441,Furniture,Tables,Fight Tables,332.74,5,0.2,1330.96,70.18,Credit Card,No
ORD-1990-88372,2023-11-07,2023-11-11,Same Day,Critical,CUST-9907,Michelle Franklin,Consumer,Port April,South Dakota,24372,East,PROD-TEC-2834914,Technology,Phones,Perhaps Phones,331.63,13,0.1,3880.07,1149.93,Credit Card,No
ORD-1971-94545,2024-01-07,2024-01-13,Same Day,High,CUST-8052,Janet Dunlap,Consumer,East Dillonhaven,Michigan,02622,North,PROD-FUR-4724560,Furniture,Tables,Interview Tables,375.96,9,0.3,2368.55,-54.49,PayPal,No
ORD-1970-59036,2024-01-12,2024-01-16,Same Day,Medium,CUST-6651,Mark Thompson,Consumer,East Donaldshire,Iowa,36589,West,PROD-FUR-7978909,Furniture,Tables,Pay Tables,481.25,15,0.0,7218.75,1687.29,PayPal,No
ORD-1986-50880,2026-01-22,2026-01-25,Same Day,Medium,CUST-9537,Mark Johnson,Corporate,New Rhonda,Michigan,85878,East,PROD-OFF-8351204,Office Supplies,Labels,Rest Labels,351.41,12,0.1,3795.23,1208.42,Credit Card,No
ORD-2010-12960,2024-08-31,2024-09-07,First Class,Low,CUST-3692,Jennifer Shelton,Home Office,Port Rachel,Alabama,68548,South,PROD-TEC-3686631,Technology,Accessories,Three Accessories,484.33,6,0.2,2324.78,446.44,Cash,No
ORD-1996-34430,2025-08-09,2025-08-15,Same Day,Critical,CUST-1478,Jason Martinez,Home Office,West Victoria,Kansas,37353,South,PROD-OFF-8206700,Office Supplies,Appliances,Focus Appliances,12.18,7,0.05,81.0,26.33,Credit Card,No
ORD-1995-23336,2025-09-12,2025-09-19,Second Class,High,CUST-6340,Mary Kirby,Consumer,Roberttown,Illinois,50490,West,PROD-FUR-9212178,Furniture,Tables,Time Tables,483.3,9,0.1,3914.73,785.58,Cash,No
ORD-1980-24972,2022-12-27,2022-12-30,First Class,Critical,CUST-3826,Tiffany Butler,Home Office,Scottview,Massachusetts,15055,East,PROD-TEC-3247270,Technology,Phones,Baby Phones,267.75,6,0.1,1445.85,444.37,Wire Transfer,No
ORD-2003-76954,2025-10-18,2025-10-22,Same Day,Medium,CUST-7286,Rebecca Owens,Corporate,New Christinefort,Iowa,67792,South,PROD-OFF-3906397,Office Supplies,Paper,Policy Paper,91.76,9,0.1,743.26,224.58,Wire Transfer,No
ORD-2013-91187,2023-10-19,2023-10-20,First Class,Low,CUST-8939,Olivia Hill,Consumer,Nicolechester,Iowa,83307,South,PROD-OFF-9479842,Office Supplies,Appliances,Sometimes Appliances,252.54,11,0.2,2222.35,324.67,Cash,No
ORD-1973-31922,2023-12-22,2023-12-23,Standard Class,Medium,CUST-5785,Lisa Lee,Consumer,Campbellmouth,Illinois,61724,East,PROD-FUR-3822078,Furniture,Tables,Look Tables,234.09,13,0.2,2434.54,274.05,Credit Card,No
ORD-2012-24969,2023-08-19,2023-08-22,First Class,Low,CUST-8231,Tara Tucker,Home Office,South Donna,Kansas,04637,South,PROD-OFF-5152891,Office Supplies,Labels,Responsibility Labels,438.66,5,0.0,2193.3,680.04,Wire Transfer,No
ORD-1999-67549,2025-02-28,2025-03-07,Standard Class,Medium,CUST-4438,Leslie Castro,Home Office,East Carol,Alabama,16049,East,PROD-TEC-3784709,Technology,Machines,Simple Machines,278.23,10,0.05,2643.18,521.11,Credit Card,No
ORD-2002-55982,2025-08-23,2025-08-28,First Class,Medium,CUST-6302,Andre Lopez,Home Office,Jonesstad,Connecticut,80262,East,PROD-OFF-5485272,Office Supplies,Appliances,Because Appliances,262.06,14,0.0,3668.84,1368.05,Cash,Yes
ORD-2011-46349,2024-09-30,2024-10-07,Second Class,Medium,CUST-5090,Kayla Boyd,Consumer,Cynthiaborough,Ohio,60634,East,PROD-FUR-9211754,Furniture,Furnishings,Image Furnishings,292.94,3,0.1,790.94,153.3,Cash,No
ORD-1994-19898,2024-04-27,2024-05-03,Standard Class,Critical,CUST-9447,Carly Dunn,Home Office,Port Jeffreymouth,Kentucky,13342,East,PROD-TEC-8628527,Technology,Copiers,Since Copiers,370.37,8,0.0,2962.96,670.28,Credit Card,No
ORD-2012-93209,2023-12-16,2023-12-22,First Class,Low,CUST-9756,John Gonzales,Corporate,Port Andrewville,Alabama,48554,South,PROD-OFF-9299939,Office Supplies,Storage,Hour Storage,168.2,5,0.1,756.9,195.49,PayPal,No
ORD-1974-73614,2023-08-17,2023-08-24,First Class,Low,CUST-1752,Amanda Bell,Consumer,East Harold,Indiana,80455,West,PROD-FUR-3650523,Furniture,Bookcases,Describe Bookcases,233.69,8,0.2,1495.62,298.26,PayPal,No
ORD-2012-30837,2023-09-23,2023-09-30,First Class,Low,CUST-6905,Cynthia Miller,Corporate,West Melissa,Illinois,18374,North,PROD-OFF-3777050,Office Supplies,Paper,Prepare Paper,204.21,1,0.1,183.79,31.61,PayPal,No
ORD-1996-95915,2024-12-12,2024-12-13,Standard Class,Low,CUST-4496,Jeffrey Lynch,Corporate,Archerside,Iowa,84420,North,PROD-FUR-9714828,Furniture,Chairs,Receive Chairs,228.08,11,0.0,2508.88,654.52,Credit Card,No
ORD-1990-27324,2022-11-30,2022-12-04,Standard Class,Medium,CUST-7276,Ronald Walter,Consumer,Moralesbury,Kansas,78748,North,PROD-FUR-7166661,Furniture,Tables,Very Tables,156.64,15,0.2,1879.68,106.46,PayPal,No
ORD-1970-18966,2022-10-24,2022-10-29,Standard Class,Medium,CUST-8210,Rebecca Simmons,Corporate,South Lukeside,Alabama,48959,South,PROD-TEC-7907345,Technology,Accessories,Agency Accessories,546.4200000000001,10,0.05,5190.99,1817.73,Credit Card,No
ORD-1980-26142,2022-02-12,2022-02-17,Same Day,High,CUST-8035,Tammy Rivers,Corporate,South Lori,New York,58189,South,PROD-FUR-2413458,Furniture,Tables,Eat Tables,281.16,4,0.3,787.25,-49.75,Wire Transfer,Yes
ORD-1977-96298,2025-06-26,2025-06-29,Second Class,Medium,CUST-7418,Karen Jennings,Corporate,Campbellville,Missouri,49038,North,PROD-FUR-7474085,Furniture,Furnishings,Both Furnishings,128.13,2,0.3,179.38,21.99,Credit Card,No
ORD-1989-51480,2025-12-30,2026-01-01,Same Day,Critical,CUST-6986,Eric Phillips,Home Office,Lake Cathy,Georgia,27991,South,PROD-OFF-1280001,Office Supplies,Labels,Stock Labels,43.09,10,0.1,387.81,110.68,Credit Card,No
ORD-1975-76402,2022-03-02,2022-03-05,Same Day,Critical,CUST-7590,Paula Franco,Consumer,Ryantown,New Hampshire,68015,South,PROD-OFF-6199374,Office Supplies,Labels,Create Labels,260.54,2,0.05,495.03,80.84,PayPal,No
ORD-1985-52827,2022-06-01,2022-06-05,Standard Class,High,CUST-8167,Jason Hanson,Home Office,Cookefurt,California,19050,South,PROD-FUR-2446410,Furniture,Chairs,Glass Chairs,222.9,15,0.2,2674.8,259.26,Credit Card,No
ORD-2004-97304,2023-05-11,2023-05-17,Second Class,Low,CUST-1207,Jonathan Mcneil,Home Office,Lake Robert,Oklahoma,53361,South,PROD-TEC-3748655,Technology,Phones,Treatment Phones,676.98,8,0.3,3791.09,-18.66,Wire Transfer,No
ORD-2005-58741,2022-10-27,2022-10-29,First Class,Low,CUST-1480,Shannon Hernandez,Corporate,Robinmouth,Delaware,80975,West,PROD-OFF-2071594,Office Supplies,Appliances,Need Appliances,359.04,5,0.3,1256.64,-45.79,Cash,No
ORD-1973-76949,2025-03-15,2025-03-18,Standard Class,Critical,CUST-3734,Carol Bradley,Corporate,West Brenda,Arkansas,19113,South,PROD-OFF-2934976,Office Supplies,Labels,Catch Labels,372.98,4,0.0,1491.92,583.63,Credit Card,No
ORD-1989-16026,2025-02-10,2025-02-14,First Class,Critical,CUST-3458,Clinton Wilson,Consumer,Lake Ricardostad,Iowa,30856,North,PROD-TEC-4766741,Technology,Machines,Toward Machines,331.65,6,0.1,1790.91,489.01,Credit Card,No
ORD-1997-58864,2023-11-07,2023-11-08,Standard Class,Medium,CUST-4656,Dennis Miller DDS,Home Office,North Elizabethburgh,South Carolina,73740,North,PROD-OFF-8802985,Office Supplies,Labels,Remember Labels,148.33,14,0.1,1868.96,487.05,Cash,Yes
ORD-1974-58354,2023-04-19,2023-04-21,First Class,High,CUST-4974,Dustin Freeman,Corporate,Julieberg,Oklahoma,91983,East,PROD-TEC-4278644,Technology,Machines,Just Machines,651.22,12,0.05,7423.91,2499.8,Cash,Yes
ORD-1998-40539,2025-03-16,2025-03-21,First Class,Low,CUST-6488,Jill Lucas,Consumer,Rebeccaburgh,South Carolina,85053,West,PROD-TEC-2743975,Technology,Copiers,Defense Copiers,469.61,4,0.05,1784.52,499.73,Credit Card,No
ORD-1970-46677,2022-11-17,2022-11-18,Standard Class,Medium,CUST-9515,William Coleman,Corporate,Crystalfurt,California,50287,East,PROD-OFF-2424426,Office Supplies,Paper,Eight Paper,56.83,10,0.05,539.88,126.48,Cash,No
